OCN,Org Name,CN,Cert
"318J","Comcast","SHAKEN 318J","https://sticr.stir.comcast.com/77029d5a-14c8-4b61-9e45-fe7783686b23.pem"
"318J","Comcast","SHAKEN 318J","https://sticr.stir.comcast.com/58a641ce-b45f-473a-9fa4-270b80a99cca.pem"
"318J","Comcast","SHAKEN 318J","https://sticr.stir.comcast.com/9d3a9bd1-f4f9-43ef-920a-bbcd0b02cb18.pem"
"318J","Comcast","SHAKEN 318J","https://sticr.stir.comcast.com/f7e1c152-98df-45d1-8548-27ea82b993b3.pem"
"318J","Comcast","SHAKEN 318J","https://sticr.stir.comcast.com/4de2d6f3-718d-4526-a737-83c4d1d77138.pem"
"318J","Comcast","SHAKEN 318J","https://sticr.stir.comcast.com/9626b776-63ae-405b-a65d-707c17ea51d8.pem"
"318J","Comcast","SHAKEN 318J","https://sticr.stir.comcast.com/d5dfa7eb-87b1-4697-acfb-3e86f496ab0d.pem"
"318J","Comcast","SHAKEN 318J","https://sticr.stir.comcast.com/b465155a-6126-466f-bd92-ac1a6abc6466.pem"
"318J","Comcast","SHAKEN 318J","https://sticr.stir.comcast.com/cb206185-4431-4f6f-8e81-47e0562ef274.pem"
"318J","Comcast","SHAKEN 318J","https://sticr.stir.comcast.com/0e998d48-bffd-4b8d-8b76-2721595f9f42.pem"
"318J","Comcast","SHAKEN 318J","https://sticr.stir.comcast.com/af557fc1-ae66-40c8-aa63-e81d44ecddf4.pem"
"318J","Comcast","SHAKEN 318J","https://sticr.stir.comcast.com/dd373779-4217-4a40-a2a5-ad55a647fc8c.pem"
"318J","Comcast","SHAKEN 318J","https://sticr.stir.comcast.com/6e2d52bc-2023-4df5-a939-2ad79f366b71.pem"
"318J","Comcast","SHAKEN 318J","https://sticr.stir.comcast.com/73fa5d1f-bf04-41ad-abfe-427e0c68c40b.pem"
"318J","Comcast","SHAKEN 318J","https://sticr.stir.comcast.com/221fbad7-dd8d-4eaf-bfd3-e0c226fefd42.pem"
"318J","Comcast","SHAKEN 318J","https://sticr.stir.comcast.com/e358dced-c6a7-46e7-af66-2f38824a25b5.pem"
"318J","Comcast","SHAKEN 318J","https://sticr.stir.comcast.com/3e6d38f0-0181-4b42-bf6f-e1f54419050b.pem"
"318J","Comcast","SHAKEN 318J","https://sticr.stir.comcast.com/060ef768-0fa3-428d-9991-2450aa2bb963.pem"
"318J","Comcast","SHAKEN 318J","https://sticr.stir.comcast.com/c709cdd1-94dc-4f06-ad06-2e82fbb926ab.pem"
"318J","Comcast","SHAKEN 318J","https://sticr.stir.comcast.com/66a7bf3b-a828-4566-bf72-7cb05608ec93.pem"
"318J","Comcast","SHAKEN 318J","https://sticr.stir.comcast.com/1b1c1f00-9541-42c7-b7a6-06a46ee65010.pem"
"318J","Comcast","SHAKEN 318J","https://sticr.stir.comcast.com/0b0c33b7-4e27-46fe-99f7-eb11afcf70ad.pem"
"318J","Comcast","SHAKEN 318J","https://sticr.stir.comcast.com/887f9746-ee43-4798-827a-bcc71b53c810.pem"
"318J","Comcast","SHAKEN 318J","https://sticr.stir.comcast.com/1f02dc41-1c94-46a0-a5e7-7c1b20cabfa7.pem"
"321J","HD CARRIER LLC","HD CARRIER LLC","https://d64db847f381fcb974ab1b6150b49a91.cxstatic.com/f/0d39a8ae-f0da-4f3c-87e7-1e0a41981853"
"321K","Talk IT Pro","SHAKEN 321K","https://cr.sansay.com/321K/429C7C70711E3820F0B8E1DEAE6FF3262264BFF0.pem"
"324E","MagicJack","SHAKEN MagicJack 324E","https://sns.magicjack.com/MagicJack_2511_324E.crt"
"324E","MagicJack","SHAKEN 324E","https://sns.magicjack.com/Magicjack_2602_324E.crt"
"327K","Priority Communications","Priority Communications SHAKEN Cert 327K","https://cdn-cr.cgah.tnsi.com/certs/1a0286ffe0ccbae396beddec370748d2bb0af933"
"3332","Vermont Telephone Company, Inc.","Vermont Telephone Company Inc SHAKEN Cert 3332","https://cdn-cr.cgah.tnsi.com/certs/a61dd4bdaec6164b6bf30c1fd3d6834d49e10a93"
"333K","Aovatalk Communications Limited","SHAKEN 333K","https://cr.veriswitch.com/aovatalk/953c1f51a6ac0ac07ee5001c12f67675.cer"
"3395","PNG Telecommunications Inc","SHAKEN 3395","https://cr.sansay.com/3395/429C7C70711E3820F0B8E1DEAE6FF3262264CB80.pem"
"3395","PNG Telecommunications Inc","SHAKEN 3395","https://cr.sansay.com/3395/429C7C70711E3820F0B8E1DEAE6FF3262264C2B3.pem"
"345J","Ooma Inc","SHAKEN 345J","https://certificates.transnexus.com/345J/9d96d9cc-5bc1-405e-a17c-94466e47a695.pem"
"345J","Ooma Inc","SHAKEN 345J","https://certificates.transnexus.com/345J/5e68f19d-6982-42a0-8161-79c9f9677b76.pem"
"345J","Ooma Inc","SHAKEN 345J","https://certificates.transnexus.com/345J/06c31a42-9949-4290-931c-4e6b2ab7c02e.pem"
"348K","Pinger Inc","SHAKEN 348K","https://cr-partner.ccid.neustar.biz/ccid/authn/v2/certs/235.513"
"351K","Dorial Telecom, LLC","SHAKEN 351K","https://cr.sansay.com/351K/429C7C70711E3820F0B8E1DEAE6FF3262264C032.pem"
"363A","IDT America, Corp","SHAKEN IDT America, Corp 363A","https://cr.sansay.com/363A/429C7C70711E3820F0B8E1DEAE6FF3262264CC8B.pem"
"363A","IDT America, Corp","SHAKEN IDT America, Corp 363A","https://cr.sansay.com/363A/429C7C70711E3820F0B8E1DEAE6FF3262264CCAF.pem"
"363A","IDT America, Corp","SHAKEN IDT America, Corp 363A","https://cr.sansay.com/363A/429C7C70711E3820F0B8E1DEAE6FF3262264CA99.pem"
"363A","IDT America, Corp","SHAKEN IDT America, Corp 363A","https://cr.sansay.com/363A/429C7C70711E3820F0B8E1DEAE6FF3262264CDAC.pem"
"363A","IDT America, Corp","SHAKEN IDT America, Corp 363A","https://cr.sansay.com/363A/429C7C70711E3820F0B8E1DEAE6FF3262264CBC7.pem"
"363A","IDT America, Corp","SHAKEN IDT America, Corp 363A","https://cr.sansay.com/363A/429C7C70711E3820F0B8E1DEAE6FF3262264CABA.pem"
"363A","IDT America, Corp","SHAKEN IDT America, Corp 363A","https://cr.sansay.com/363A/429C7C70711E3820F0B8E1DEAE6FF3262264CB47.pem"
"363A","IDT America, Corp","SHAKEN IDT America, Corp 363A","https://cr.sansay.com/363A/429C7C70711E3820F0B8E1DEAE6FF3262264CC49.pem"
"363A","IDT America, Corp","SHAKEN IDT America, Corp 363A","https://cr.sansay.com/363A/429C7C70711E3820F0B8E1DEAE6FF3262264CA07.pem"
"363A","IDT America, Corp","SHAKEN IDT America, Corp 363A","https://cr.sansay.com/363A/429C7C70711E3820F0B8E1DEAE6FF3262264CD88.pem"
"363A","IDT America, Corp","SHAKEN IDT America, Corp 363A","https://cr.sansay.com/363A/429C7C70711E3820F0B8E1DEAE6FF3262264CBA4.pem"
"363A","IDT America, Corp","SHAKEN IDT America, Corp 363A","https://cr.sansay.com/363A/429C7C70711E3820F0B8E1DEAE6FF3262264CBE8.pem"
"363A","IDT America, Corp","SHAKEN IDT America, Corp 363A","https://cr.sansay.com/363A/429C7C70711E3820F0B8E1DEAE6FF3262264CC68.pem"
"363A","IDT America, Corp","SHAKEN IDT America, Corp 363A","https://cr.sansay.com/363A/429C7C70711E3820F0B8E1DEAE6FF3262264CD62.pem"
"363A","IDT America, Corp","SHAKEN IDT America, Corp 363A","https://cr.sansay.com/363A/429C7C70711E3820F0B8E1DEAE6FF3262264CB6C.pem"
"363A","IDT America, Corp","SHAKEN IDT America, Corp 363A","https://cr.sansay.com/363A/429C7C70711E3820F0B8E1DEAE6FF3262264CCD3.pem"
"366G","USA Digital","SHAKEN 366G","https://certificates.transnexus.com/366G/83363f8c-c945-4109-87ea-7e91740bb77a.pem"
"366G","USA Digital","SHAKEN 366G","https://certificates.transnexus.com/366G/2d921d50-0fc9-41ee-b265-a6529fe26386.pem"
"3704","TEC of Jackson","SHAKEN 3704","https://certificates.clearip.com/94d93edb-3229-4be8-b1ae-79c020c2fd95/632ecf821b594271a556069b9ceee4cc.pem"
"382G","Terra Nova Telecom","SHAKEN 382G","https://cr.tntelecom.net/382G-2025.pem"
"3849","Magna5, LLC","SHAKEN 3849","https://cr.sansay.com/3849/429C7C70711E3820F0B8E1DEAE6FF3262264CB85.pem"
"388K","ConvergeTel LLC","SHAKEN 388K","https://cr.sansay.com/388K/429C7C70711E3820F0B8E1DEAE6FF3262264C020.pem"
"389K","VOIP OFFICE","SHAKEN VOIP OFFICE.COM LLC 389K","https://voucs.voipoffice.com/stirshaken/389K.chain.crt.pem"
"393J","Cloudli Communications Inc","SHAKEN 393J","https://cr.ccid.neustar.biz/ccid/authn/v2/certs/11508.10888.pem"
"393K","Genesys Telecom US","SHAKEN 393K","https://cr.ccid.neustar.biz/ccid/authn/v2/certs/11983.10935.pem"
"402E","IP Networked Services Inc","SHAKEN 402E","https://cr.ccid.neustar.biz/ccid/authn/v2/certs/11518.10928.pem"
"4036","AT&T Services, Inc.","SHAKEN 4036","https://cert2.sticr.att.net:8443/sti-cr/att-stica1719858820982-cert.crt"
"4036","ATT","SHAKEN 4036","https://cert.sticr.att.net:8443/certs/att/38ee3b4b-2902-40e8-aa31-e986de9e17ac"
"403K","Grasshopper Group LLC","SHAKEN 403K","https://pstn-cdn.live.gtc.goto.com/certs/stirshaken/gh-2025-10"
"406H","CyberNet Communications Inc","SHAKEN 406H","https://cr-partner.ccid.neustar.biz/ccid/authn/v2/certs/37.721"
"4130","Allstream Business US, LLC","Allstream SHAKEN 4130","https://cert-stir-us.allstream.com/certs/allstreamcertchain.crt"
"4151","Windstream Communications LLC","SHAKEN 4151","https://cr.ccid.neustar.biz/ccid/authn/v2/certs/11186.10429.pem"
"418c","Armstrong Telecommunications Inc","SHAKEN 418c","https://cr.ccid.neustar.biz/ccid/authn/v2/certs/11114.10884.pem"
"433E","Sonic","Sonic Telecom SHAKEN 433E","https://crs.qcall.sonic.net/certs/Sonic2024certchain.pem"
"4427","Ziply Fiber","SHAKEN 4427","https://cr.ccid.neustar.biz/ccid/authn/v2/certs/11128.10904.pem"
"442K","Meta-Lynk LLC","SHAKEN 442K","https://cdn.cnxcdn.com/shaken/bdd4efd9d4.crt"
"444G","Aureon","SHAKEN 444G","https://certificates.clearip.com/d61e8937-0b43-4828-9876-81561d25f1de/f27fc381ea7133c37c505f5d5e716040.pem"
"455J","Mobex","SHAKEN 455J","https://cr-partner.ccid.neustar.biz/ccid/authn/v2/certs/300.641"
"455K","Cloud Connect LLC","SHAKEN 455K Cloud Connect LLC","https://sproxy1.teleserosuite.com/Cloud_Connect_LLC_2025_2"
"458K","Perfect Network LLC","Perfect Network LLC_1722634425181 SHAKEN 458K","https://certificates.peeringhub.io/458K/cdst3ejQ/458K.crt"
"4632","TelNet Worldwide Inc","SHAKEN 4632","https://certificates.transnexus.com/4632/26210141-df5e-43f7-b536-07f6e6d8df58.pem"
"4632","TelNet Worldwide Inc","SHAKEN 4632","https://certificates.transnexus.com/4632/887ba31e-3b10-4ab8-993a-1aa1e45ffaf4.pem"
"463K","Godaddy","SHAKEN 463K","https://cr.sansay.com/463K/429C7C70711E3820F0B8E1DEAE6FF3262264C198.pem"
"465J","LiveVox Inc","SHAKEN 465J","https://stir.na3.livevox.com/cert/R9ffltfL"
"472C","Everstream","Everstream SHAKEN 472C","https://cdn-cr.cgah.tnsi.com/certs/b1bc161ddcafa35c5036dfe9b37e9b7bc16c5bcd"
"473G","Telengy LLC","SHAKEN 473G","https://cr.ccid.neustar.biz/ccid/authn/v2/certs/11538.10900.pem"
"473K","United Technology Group, Inc","SHAKEN 473K","https://r.stir.tel/473K/260206155436Z/cert.pem"
"4852","Firstcomm","SHAKEN 4852","https://cr.ccid.neustar.biz/ccid/authn/v2/certs/11168.10898.pem"
"490J","Dish Wireless","DISH Wireless L.L.C.SHAKEN.490J","https://stsh.dish-wireless.com/pubsti.pem"
"4913","Vexus Fiber","Vexus Fiber SHAKEN Cert 4913","https://cdn-cr.cgah.tnsi.com/certs/97be1f553890f85d8a8bf06683588ce5061742f3"
"493K","ComTelus Inc. ","SHAKEN 493K","https://cr.sansay.com/493K/429C7C70711E3820F0B8E1DEAE6FF3262264C49D.pem"
"495K","HelloSpoke","SHAKEN 495K","https://certificates.clearip.com/ae397985-0ec2-4bcf-b83f-d4a0ed9351d9/49f35f0640308be73f7163e03f1dfe2a.pem"
"500J","GoTo Communication","SHAKEN 500J","https://pstn-cdn.live.gtc.goto.com/certs/stirshaken/goto-2025-07"
"502E","AccessLine Communications Corp","SHAKEN 502E","https://sscerts.accessline.com/sscerts/Cert-US-04-2025.crt"
"502J","Piratel LLC","SHAKEN 502J","https://certificates.piratel.com/piratel_20240813.crt"
"505J","HFA Services LLC dba Call48","SHAKEN 505J","https://certificates.transnexus.com/505J/5a4dc313-187c-4209-ac3b-ecc04bb53be4.pem"
"505J","HFA Services LLC dba Call48","SHAKEN 505J","https://certificates.transnexus.com/505J/68edb231-67c1-4460-a2c9-cc461aa2fdc8.pem"
"506J","Twilio International Inc","SHAKEN 506J","https://cr.ccid.neustar.biz/ccid/authn/v2/certs/11604.10770.pem"
"508K","Tata Communications (America) Inc","SHAKEN 508K","https://cr.ccid.neustar.biz/ccid/authn/v2/certs/11594.10433.pem"
"510J","Simwood Inc","SHAKEN 510J","https://cdn.simwood.com/shaken/simwood.crt"
"5113","Consolidated Communications","SHAKEN 5113","https://cr.sansay.com/5113/429C7C70711E3820F0B8E1DEAE6FF3262264CB74.pem"
"520F","digitalIpvoice Inc","SHAKEN 520F","https://x3x.us/jaoe0qp/9"
"521F","ENA","ENA SHAKEN 521F","https://cdn-cr.cgah.tnsi.com/certs/7aa8c4e2c803fd15d04bf92150cb33500ec60820"
"521K","Voice SY LLC","SHAKEN 521K","https://voice.peeredge.com/cert/rvXrJQSz.pem"
"525G","Telebroad","SHAKEN 525G","https://cr.sansay.com/525G/429C7C70711E3820F0B8E1DEAE6FF3262264C9A2.pem"
"525K","AU Telecom","SHAKEN 525K","https://ssc.getsipnav.com/certs/0a31260426020902a005c5dcd884b592b83f62e2"
"534J","UComTel Inc","SHAKEN 534J","https://cr-partner.ccid.neustar.biz/ccid/authn/v2/certs/145.485"
"537K","iBasis, Inc","SHAKEN 537K","https://cr.ccid.neustar.biz/ccid/authn/v2/certs/11592.10943.pem"
"5447","Access One Inc","SHAKEN 5447","https://cr.ccid.neustar.biz/ccid/authn/v2/certs/11528.10883.pem"
"546J","TRUSTID Inc","SHAKEN 546J","https://cr.ccid.neustar.biz/ccid/authn/v2/certs/11148.10885.pem"
"548J","Quality Voice & Data Inc.","SHAKEN 548J Quality Voice & Data Inc.","https://cr.sansay.com/548J/429C7C70711E3820F0B8E1DEAE6FF3262264BCFD.pem"
"5493","Netcarrier Telecom Inc","SHAKEN 5493","https://cr-partner.ccid.neustar.biz/ccid/authn/v2/certs/95.610"
"551G","Brightlink Communications LLC","SHAKEN 551G","https://certificates.transnexus.com/551G/d3a32bd8-dcb0-4434-820f-59af0a54bced.pem"
"554J","Jivetel LLC","SHAKEN 554J","https://cr.ccid.neustar.biz/ccid/authn/v2/certs/11556.10423.pem"
"554a","Socket Telecom LLC","SHAKEN Socket Telecom LLC 554a","https://cr.sansay.com/554a/429C7C70711E3820F0B8E1DEAE6FF3262264CD8E.pem"
"554a","Socket Telecom LLC","SHAKEN Socket Telecom LLC 554a","https://cr.sansay.com/554a/429C7C70711E3820F0B8E1DEAE6FF3262264CD69.pem"
"554a","Socket Telecom LLC","SHAKEN Socket Telecom LLC 554a","https://cr.sansay.com/554a/429C7C70711E3820F0B8E1DEAE6FF3262264CBA8.pem"
"554a","Socket Telecom LLC","SHAKEN Socket Telecom LLC 554a","https://cr.sansay.com/554a/429C7C70711E3820F0B8E1DEAE6FF3262264CA31.pem"
"557F","Lightspeed Voice","SHAKEN Lightspeed Voice 557F","https://cr.sansay.com/557F/429C7C70711E3820F0B8E1DEAE6FF3262264CC95.pem"
"558J","MYPBXManager LLC","MYPBXManager SHAKEN","https://www.mypbxmanager.net/local/PubShakenCert.crt"
"558a","D&P Communications","SHAKEN 558a","https://cr.ccid.neustar.biz/ccid/authn/v2/certs/11569.10725.pem"
"5606","Charter Communications, Inc.","SHAKEN 5606","https://shaken.spectrum.com/a9214dea8d75b74eb4717f01ceecf0ad.cer"
"563j","Threshold Communications Inc","SHAKEN 563j","https://cr.sansay.com/563j/429C7C70711E3820F0B8E1DEAE6FF3262264CB73.pem"
"567G","Teliax Inc","SHAKEN 567G","https://cr.ccid.neustar.biz/ccid/authn/v2/certs/11316.10798.pem"
"573J","Voyant Communications, LLC","SHAKEN 573J","https://cr-partner.ccid.neustar.biz/ccid/authn/v2/certs/49.762"
"577F","Ringsquared","SHAKEN 577F","https://certificates.transnexus.com/577F/a1684f5c-58ae-4335-9810-1ee044808cc0.pem"
"577F","Ringsquared","SHAKEN 577F","https://certificates.transnexus.com/577F/5ce9c39c-89d4-4718-be98-eddee48ad21c.pem"
"578J","Call Tools Inc","SHAKEN 578J","https://certificates.transnexus.com/578J/6389f7f5-aad0-4389-903d-a555d5169939.pem"
"579K","Mango Voice LLC","SHAKEN Mango Voice LLC 579K","https://cr.sansay.com/579K/429C7C70711E3820F0B8E1DEAE6FF3262264CDB6.pem"
"579K","Mango Voice LLC","SHAKEN Mango Voice LLC 579K","https://cr.sansay.com/579K/429C7C70711E3820F0B8E1DEAE6FF3262264CB8B.pem"
"579K","Mango Voice LLC","SHAKEN Mango Voice LLC 579K","https://cr.sansay.com/579K/429C7C70711E3820F0B8E1DEAE6FF3262264CD6D.pem"
"579K","Mango Voice LLC","SHAKEN Mango Voice LLC 579K","https://cr.sansay.com/579K/429C7C70711E3820F0B8E1DEAE6FF3262264CC53.pem"
"579K","Mango Voice LLC","SHAKEN Mango Voice LLC 579K","https://cr.sansay.com/579K/429C7C70711E3820F0B8E1DEAE6FF3262264CC33.pem"
"579K","Mango Voice LLC","SHAKEN Mango Voice LLC 579K","https://cr.sansay.com/579K/429C7C70711E3820F0B8E1DEAE6FF3262264CB50.pem"
"579K","Mango Voice LLC","SHAKEN Mango Voice LLC 579K","https://cr.sansay.com/579K/429C7C70711E3820F0B8E1DEAE6FF3262264CAA1.pem"
"579K","Mango Voice LLC","SHAKEN Mango Voice LLC 579K","https://cr.sansay.com/579K/429C7C70711E3820F0B8E1DEAE6FF3262264CA7C.pem"
"5807","Verizon Data Services LLC","SHAKEN 5807","https://sti.verizon.com/vzwcert/vzshakenG-01-2026.pem"
"583J","Broadband Dynamics LLC","SHAKEN 583J Broadband Dynamics LLC","https://cr.sansay.com/583J/429C7C70711E3820F0B8E1DEAE6FF3262264BA80.pem"
"5869","Syringa Networks","Syringa Networks SHAKEN 5869","https://cdn-cr.cgah.tnsi.com/certs/a29eefd5fda0c02556423cceaea87deb5e9401d9"
"586K","Jaintel","Jaintel LLC SHAKEN 586K","https://jaintel.46labs.com/jaintel.pem"
"590J","Star2Star Communications, LLC","SHAKEN Star2Star Communications, LLC 590J","https://cr.sansay.com/590J/429C7C70711E3820F0B8E1DEAE6FF3262264AF3E.pem"
"596J","Nobelbiz, Inc.","SHAKEN 596J","https://cr.sansay.com/596J/429C7C70711E3820F0B8E1DEAE6FF3262264CB7E.pem"
"597F","VoIP Innovations","SHAKEN 597F","https://ssc.getsipnav.com/certs/0cefca1faca6441ad0a2a49a4bd07426e9a8ed8d"
"597J","Voxtelesys","SHAKEN 597J","https://certificates.transnexus.com/597J/8f1529ee-2db6-44f1-b155-3434a0b86ee5.pem"
"598J","Five9 Inc","SHAKEN 598J","https://cr.ccid.neustar.biz/ccid/authn/v2/certs/11200.10914.pem"
"599J","Technology Innovation Lab","SHAKEN 599J Technology Innovation Lab","https://certificates.smartcarrier.io/bc8a54f95e4549bc87884594162cf9402a907fd5.cer"
"600F","Altafiber","Altafiber SHAKEN Cert 600F","https://cdn-cr.cgah.tnsi.com/certs/5bf43a66fdefa14ec681ce439ba5f70dce880ac3"
"604K","In-Telecom","SHAKEN 604K","https://certificates.clearip.com/7f737783-bafd-48a8-a8f8-a4781781e950/916eefb7f1da352a944a827fc0db4687.pem"
"606F","Global Data Systems Inc.","SHAKEN 606F","https://certificates.clearip.com/756cb700-f9d2-4a05-850e-c9dfe3e22de4/dc57ca9c6fdd91d0d1ce27b9127990a7.pem"
"611J","Telcast Networks","Telcast Networks_1719335648799 SHAKEN 611J","https://ssc.getsipnav.com/certs/724dcfb47a877f9ba8cf306376dfde026b11b227"
"616K","Peachnet LLC","SHAKEN 616K","https://cr.sansay.com/616K/429C7C70711E3820F0B8E1DEAE6FF3262264C010.pem"
"617K","Identidad Advertising Development LLC","SHAKEN 617K","https://cr.sansay.com/617K/429C7C70711E3820F0B8E1DEAE6FF3262264C042.pem"
"622J","Skye Telecom LLC","SHAKEN 622J","https://certificates.transnexus.com/622J/363451d5-e10f-44ea-b64b-16d55defc624.pem"
"6233","Southern Telecommunications Co, LLC","SHAKEN 6233","https://certificates.clearip.com/9b6336c6-a756-47eb-a80c-384319297ebb/895d6710cb5ed7c8795d55f6ad3e54ed.pem"
"630J","OneStream Networks, LLC","SHAKEN 630J","https://cr.sansay.com/630J/429C7C70711E3820F0B8E1DEAE6FF3262264BFD8.pem"
"633J","Phone.com, Inc.","SHAKEN 633J","https://cr.sansay.com/633J/429C7C70711E3820F0B8E1DEAE6FF3262264CB79.pem"
"633K","Telkart LLC","SHAKEN 633K","https://telkart.46labs.com/telkart.pem"
"6349","USCC","USCellular SHAKEN Cert 6349","https://robocall.sti.uscellular.com/certs/uscellular2024certchain.crt"
"634K","Mercury Access Solutions","SHAKEN 634K","https://cr.sansay.com/634K/429C7C70711E3820F0B8E1DEAE6FF3262264BFDE.pem"
"644J","Bulk Solutions, LLC","SHAKEN 644J Bulk Solutions, LLC","https://bulkvs-cr.s3.amazonaws.com/644J_2024120301.pem"
"647K","Zella Technologies LLC","SHAKEN Zella Technologies LLC 647K","https://cr.sansay.com/647K/429C7C70711E3820F0B8E1DEAE6FF3262264CBE7.pem"
"649J","Inventive Labs Corp","SHAKEN 649J","https://cr.sansay.com/649J/429C7C70711E3820F0B8E1DEAE6FF3262264BFE4.pem"
"651K","Callsy Network LLC","SHAKEN 651K","https://certificates.peeringhub.io/651K/651K.crt"
"6529","T-Mobile USA, Inc.","SHAKEN 6529","https://t-mobile-sticr.fosrvt.com/8814f66226a3d07edcffb9cfb333c423bfe5dd0f76dfda2839df9004f46fe86e.pem"
"652J","IPitomy","SHAKEN 652J","https://cr.sansay.com/652J/429C7C70711E3820F0B8E1DEAE6FF3262264CB78.pem"
"653K","NGN LATAM Corp","SHAKEN 653K","https://ssc.getsipnav.com/certs/810723d5a9f926973ae9e237f68202bf55cbb52f"
"656K","Anveo Inc","SHAKEN 656K","http://anv-cert.s3.amazonaws.com/anveo072023.crt"
"6581","Cellular South Licenses  DBA C Spire","Cellular South Licenses SHAKEN Cert 6581","https://cdn-cr.cgah.tnsi.com/certs/d1af372b9cdb3ceba1f85f4ec3657797b3eb1c7f"
"663G","Andrew Ward Consulting LLC","SHAKEN 663G","https://certificates.clearip.com/130d8785-08a5-428a-9734-e37a9f3641a6/5d20d97fd6a0cdfdb4677e240109e285.pem"
"663G","Andrew Ward Consulting LLC","SHAKEN 663G","https://certificates.clearip.com/130d8785-08a5-428a-9734-e37a9f3641a6/7a76b02f9e78aa96e4f99d0d918d9138.pem"
"663J","CCI","SHAKEN 663J","https://certificates.transnexus.com/663J/9f9174f8-3b6a-47cb-a73f-ae09e67aafff.pem"
"665E","WOW Internet Cable and Phone","WOW Internet Cable and Phone SHAKEN 665E","https://cdn-cr.cgah.tnsi.com/certs/27c187b748655ad5d9d3a570aefb8db66d57f3eb"
"6692","Northeast Communications of Wisconsin ","Northeast Communications of Wisconsin SHAKEN Cert 6692","https://cdn-cr.cgah.tnsi.com/certs/b169a4a9dbb9ca311b83e2c9b0c04f1bd80e00d3"
